p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.04E-20,-0.276338167,0.237,0.319,3.64E-16,Uncilicated Epithelium RIF Vs Ctrl,ZNF581
1.44E-16,-0.276526286,0.281,0.358,2.58E-12,Uncilicated Epithelium RIF Vs Ctrl,SETBP1
2.36E-19,-0.276599666,0.474,0.535,4.21E-15,Uncilicated Epithelium RIF Vs Ctrl,USP3
6.08E-19,-0.276804505,0.203,0.287,1.09E-14,Uncilicated Epithelium RIF Vs Ctrl,MED23
2.79E-40,-0.277198244,0.067,0.184,4.99E-36,Uncilicated Epithelium RIF Vs Ctrl,TUNAR
5.83E-11,-0.277262826,0.512,0.541,1.04E-06,Uncilicated Epithelium RIF Vs Ctrl,GSTM3
1.19E-32,-0.277457979,0.163,0.281,2.13E-28,Uncilicated Epithelium RIF Vs Ctrl,MFAP3L
2.06E-16,-0.277510911,0.487,0.535,3.69E-12,Uncilicated Epithelium RIF Vs Ctrl,PHIP
3.61E-21,-0.278032248,0.296,0.382,6.46E-17,Uncilicated Epithelium RIF Vs Ctrl,TPBG
4.09E-24,-0.278039513,0.607,0.645,7.30E-20,Uncilicated Epithelium RIF Vs Ctrl,NCOR1
1.28E-20,-0.278209985,0.604,0.643,2.28E-16,Uncilicated Epithelium RIF Vs Ctrl,RHOC
9.63E-21,-0.278968836,0.193,0.283,1.72E-16,Uncilicated Epithelium RIF Vs Ctrl,RAPGEF5
3.27E-23,-0.279008315,0.307,0.405,5.84E-19,Uncilicated Epithelium RIF Vs Ctrl,RIC1
6.30E-12,-0.27927901,0.34,0.395,1.13E-07,Uncilicated Epithelium RIF Vs Ctrl,PRKAG2
1.20E-22,-0.279626559,0.194,0.288,2.14E-18,Uncilicated Epithelium RIF Vs Ctrl,RAP1GAP2
8.54E-20,-0.279692351,0.516,0.57,1.53E-15,Uncilicated Epithelium RIF Vs Ctrl,ZNF516
1.95E-12,-0.280054072,0.421,0.453,3.48E-08,Uncilicated Epithelium RIF Vs Ctrl,CEP70
7.96E-22,-0.280059975,0.291,0.378,1.42E-17,Uncilicated Epithelium RIF Vs Ctrl,PPM1A
6.01E-23,-0.280132827,0.707,0.738,1.07E-18,Uncilicated Epithelium RIF Vs Ctrl,MACF1
4.83E-25,-0.280161379,0.178,0.282,8.64E-21,Uncilicated Epithelium RIF Vs Ctrl,MANBA
1.38E-18,-0.280522613,0.497,0.544,2.46E-14,Uncilicated Epithelium RIF Vs Ctrl,SETD2
5.22E-25,-0.280644569,0.633,0.668,9.33E-21,Uncilicated Epithelium RIF Vs Ctrl,PNKD
6.26E-17,-0.280826794,0.381,0.44,1.12E-12,Uncilicated Epithelium RIF Vs Ctrl,MLLT10
3.86E-17,-0.280858183,0.998,1,6.90E-13,Uncilicated Epithelium RIF Vs Ctrl,FTH1
9.58E-21,-0.280907683,0.314,0.401,1.71E-16,Uncilicated Epithelium RIF Vs Ctrl,NEK7
1.24E-18,-0.280975624,0.547,0.589,2.21E-14,Uncilicated Epithelium RIF Vs Ctrl,PLCB4
7.75E-16,-0.281042904,0.524,0.549,1.38E-11,Uncilicated Epithelium RIF Vs Ctrl,MTX2
9.81E-23,-0.281209935,0.537,0.589,1.75E-18,Uncilicated Epithelium RIF Vs Ctrl,UBE3A
6.97E-20,-0.28130363,0.334,0.417,1.25E-15,Uncilicated Epithelium RIF Vs Ctrl,SCAPER
2.59E-21,-0.281850155,0.481,0.538,4.63E-17,Uncilicated Epithelium RIF Vs Ctrl,SPPL3
7.66E-21,-0.282430396,0.471,0.527,1.37E-16,Uncilicated Epithelium RIF Vs Ctrl,ENAH
3.33E-23,-0.282757944,0.323,0.415,5.94E-19,Uncilicated Epithelium RIF Vs Ctrl,AVL9
5.99E-21,-0.282921836,0.498,0.546,1.07E-16,Uncilicated Epithelium RIF Vs Ctrl,ARFIP1
4.45E-24,-0.283068539,0.214,0.317,7.95E-20,Uncilicated Epithelium RIF Vs Ctrl,AUH
3.01E-20,-0.283144824,0.285,0.368,5.38E-16,Uncilicated Epithelium RIF Vs Ctrl,RAP1GDS1
4.80E-19,-0.283229894,0.491,0.541,8.58E-15,Uncilicated Epithelium RIF Vs Ctrl,BTBD3
1.01E-23,-0.284266878,0.228,0.338,1.80E-19,Uncilicated Epithelium RIF Vs Ctrl,TANC2
4.79E-19,-0.284456303,0.279,0.362,8.56E-15,Uncilicated Epithelium RIF Vs Ctrl,CRYBG3
4.72E-25,-0.284680081,0.661,0.684,8.43E-21,Uncilicated Epithelium RIF Vs Ctrl,ATRX
6.87E-24,-0.28489985,0.742,0.762,1.23E-19,Uncilicated Epithelium RIF Vs Ctrl,BBLN
4.29E-24,-0.284930224,0.497,0.558,7.67E-20,Uncilicated Epithelium RIF Vs Ctrl,WNK1
1.04E-23,-0.285058408,0.292,0.389,1.86E-19,Uncilicated Epithelium RIF Vs Ctrl,UGGT2
2.27E-28,-0.285140707,0.132,0.238,4.06E-24,Uncilicated Epithelium RIF Vs Ctrl,ZC3H6
3.25E-26,-0.285200139,0.201,0.308,5.81E-22,Uncilicated Epithelium RIF Vs Ctrl,ARAP2
3.10E-24,-0.28520269,0.357,0.447,5.54E-20,Uncilicated Epithelium RIF Vs Ctrl,PLD3
6.23E-17,-0.285215038,0.44,0.485,1.11E-12,Uncilicated Epithelium RIF Vs Ctrl,TSHZ1
2.26E-23,-0.28524294,0.344,0.43,4.04E-19,Uncilicated Epithelium RIF Vs Ctrl,TASOR
7.97E-12,-0.286393846,0.557,0.574,1.42E-07,Uncilicated Epithelium RIF Vs Ctrl,KCMF1
3.04E-07,-0.286870159,0.578,0.569,0.005427238,Uncilicated Epithelium RIF Vs Ctrl,EIF4EBP1
6.15E-29,-0.286902262,0.912,0.929,1.10E-24,Uncilicated Epithelium RIF Vs Ctrl,EPCAM
2.57E-31,-0.286998544,0.789,0.822,4.59E-27,Uncilicated Epithelium RIF Vs Ctrl,LMAN1
5.89E-17,-0.287030615,0.475,0.521,1.05E-12,Uncilicated Epithelium RIF Vs Ctrl,HLA-E
8.78E-18,-0.287553721,0.484,0.531,1.57E-13,Uncilicated Epithelium RIF Vs Ctrl,PACSIN2
1.80E-27,-0.287611518,0.515,0.578,3.22E-23,Uncilicated Epithelium RIF Vs Ctrl,URI1
1.92E-23,-0.288117704,0.462,0.528,3.43E-19,Uncilicated Epithelium RIF Vs Ctrl,RYK
3.87E-21,-0.28821217,0.397,0.47,6.91E-17,Uncilicated Epithelium RIF Vs Ctrl,KIDINS220
1.20E-19,-0.28829201,0.447,0.507,2.14E-15,Uncilicated Epithelium RIF Vs Ctrl,USP33
3.92E-24,-0.288459371,0.253,0.349,7.01E-20,Uncilicated Epithelium RIF Vs Ctrl,DTNB
4.30E-22,-0.288485492,0.338,0.425,7.69E-18,Uncilicated Epithelium RIF Vs Ctrl,PIBF1
3.83E-25,-0.288699366,0.497,0.561,6.85E-21,Uncilicated Epithelium RIF Vs Ctrl,LSM14A
6.77E-16,-0.288852748,0.433,0.494,1.21E-11,Uncilicated Epithelium RIF Vs Ctrl,NHS
3.69E-22,-0.289128946,0.398,0.474,6.60E-18,Uncilicated Epithelium RIF Vs Ctrl,BTBD7
1.50E-17,-0.289573786,0.263,0.346,2.69E-13,Uncilicated Epithelium RIF Vs Ctrl,KDM7A
1.44E-20,-0.29029353,0.234,0.322,2.57E-16,Uncilicated Epithelium RIF Vs Ctrl,GAREM1
5.00E-24,-0.290327047,0.403,0.48,8.93E-20,Uncilicated Epithelium RIF Vs Ctrl,GOLM2
1.08E-23,-0.291161113,0.255,0.351,1.93E-19,Uncilicated Epithelium RIF Vs Ctrl,ZNRF3
8.24E-30,-0.291279905,0.044,0.129,1.47E-25,Uncilicated Epithelium RIF Vs Ctrl,PDE3A
1.49E-22,-0.29128107,0.626,0.658,2.65E-18,Uncilicated Epithelium RIF Vs Ctrl,SPECC1
2.43E-25,-0.291765366,0.509,0.583,4.35E-21,Uncilicated Epithelium RIF Vs Ctrl,TAOK1
1.01E-23,-0.29274221,0.661,0.693,1.81E-19,Uncilicated Epithelium RIF Vs Ctrl,YAP1
7.00E-42,-0.292825338,0.094,0.221,1.25E-37,Uncilicated Epithelium RIF Vs Ctrl,ZDHHC2
7.73E-58,-0.293724556,0.041,0.175,1.38E-53,Uncilicated Epithelium RIF Vs Ctrl,SEMA6A
6.17E-25,-0.293810241,0.251,0.35,1.10E-20,Uncilicated Epithelium RIF Vs Ctrl,TCEA2
3.85E-25,-0.293935125,0.386,0.472,6.88E-21,Uncilicated Epithelium RIF Vs Ctrl,ATP2C1
1.22E-33,-0.294135421,0.765,0.801,2.18E-29,Uncilicated Epithelium RIF Vs Ctrl,SRSF11
1.45E-26,-0.29476747,0.227,0.329,2.59E-22,Uncilicated Epithelium RIF Vs Ctrl,TARBP1
1.46E-21,-0.295389732,0.423,0.499,2.61E-17,Uncilicated Epithelium RIF Vs Ctrl,DENND4C
3.38E-22,-0.296297645,0.337,0.426,6.05E-18,Uncilicated Epithelium RIF Vs Ctrl,APBB2
2.42E-27,-0.296441352,0.211,0.322,4.32E-23,Uncilicated Epithelium RIF Vs Ctrl,DMTF1
7.87E-23,-0.297021649,0.418,0.495,1.41E-18,Uncilicated Epithelium RIF Vs Ctrl,DOCK1
1.84E-20,-0.297230331,0.734,0.756,3.29E-16,Uncilicated Epithelium RIF Vs Ctrl,PRXL2A
1.85E-21,-0.297262903,0.442,0.508,3.31E-17,Uncilicated Epithelium RIF Vs Ctrl,FZD6
1.30E-20,-0.297720936,0.471,0.544,2.32E-16,Uncilicated Epithelium RIF Vs Ctrl,CACHD1
1.58E-18,-0.297755679,0.457,0.505,2.82E-14,Uncilicated Epithelium RIF Vs Ctrl,UBE3C
2.16E-18,-0.298423133,0.474,0.532,3.86E-14,Uncilicated Epithelium RIF Vs Ctrl,PTPN4
2.92E-24,-0.298717103,0.261,0.36,5.23E-20,Uncilicated Epithelium RIF Vs Ctrl,VWA1
8.43E-20,-0.298896947,0.37,0.441,1.51E-15,Uncilicated Epithelium RIF Vs Ctrl,FBXL17
5.12E-24,-0.298983048,0.431,0.508,9.14E-20,Uncilicated Epithelium RIF Vs Ctrl,CDS1
6.29E-30,-0.299150609,0.232,0.343,1.12E-25,Uncilicated Epithelium RIF Vs Ctrl,PPM1B
3.49E-11,-0.299160327,0.955,0.942,6.23E-07,Uncilicated Epithelium RIF Vs Ctrl,SCGB2A1
1.01E-22,-0.299255102,0.774,0.781,1.81E-18,Uncilicated Epithelium RIF Vs Ctrl,PERP
5.03E-19,-0.299267053,0.286,0.367,8.98E-15,Uncilicated Epithelium RIF Vs Ctrl,DPH6
3.12E-22,-0.299607893,0.433,0.507,5.58E-18,Uncilicated Epithelium RIF Vs Ctrl,FBXW7
4.16E-39,-0.299773872,0.136,0.267,7.44E-35,Uncilicated Epithelium RIF Vs Ctrl,GSTA4
1.72E-21,-0.299914133,0.455,0.52,3.07E-17,Uncilicated Epithelium RIF Vs Ctrl,PARP4
2.72E-23,-0.29994796,0.203,0.3,4.86E-19,Uncilicated Epithelium RIF Vs Ctrl,AHCYL2
7.61E-23,-0.30009683,0.431,0.503,1.36E-18,Uncilicated Epithelium RIF Vs Ctrl,ATXN2
3.35E-23,-0.301286545,0.325,0.415,5.99E-19,Uncilicated Epithelium RIF Vs Ctrl,FTO
2.51E-24,-0.301357269,0.347,0.434,4.49E-20,Uncilicated Epithelium RIF Vs Ctrl,SLC35B3
1.40E-34,-0.301907129,0.591,0.672,2.50E-30,Uncilicated Epithelium RIF Vs Ctrl,RSRP1
1.97E-21,-0.302007862,0.58,0.632,3.51E-17,Uncilicated Epithelium RIF Vs Ctrl,DGKH
2.83E-12,-0.302361356,0.499,0.543,5.06E-08,Uncilicated Epithelium RIF Vs Ctrl,IER5L
6.18E-23,-0.302407497,0.514,0.577,1.10E-18,Uncilicated Epithelium RIF Vs Ctrl,STRBP
6.59E-22,-0.302924667,0.594,0.629,1.18E-17,Uncilicated Epithelium RIF Vs Ctrl,FBXO21
4.70E-42,-0.303386586,0.134,0.271,8.40E-38,Uncilicated Epithelium RIF Vs Ctrl,MPDZ
5.84E-28,-0.303763271,0.663,0.707,1.04E-23,Uncilicated Epithelium RIF Vs Ctrl,PCM1
8.35E-17,-0.304440439,0.48,0.529,1.49E-12,Uncilicated Epithelium RIF Vs Ctrl,CDKAL1
2.12E-26,-0.30444211,0.311,0.409,3.79E-22,Uncilicated Epithelium RIF Vs Ctrl,SLC25A37
1.31E-26,-0.304635538,0.644,0.685,2.34E-22,Uncilicated Epithelium RIF Vs Ctrl,ANKRD17
6.97E-23,-0.304694344,0.404,0.483,1.25E-18,Uncilicated Epithelium RIF Vs Ctrl,FAR1
5.45E-27,-0.304897373,0.49,0.57,9.74E-23,Uncilicated Epithelium RIF Vs Ctrl,FNDC3A
1.48E-25,-0.305034803,0.35,0.438,2.64E-21,Uncilicated Epithelium RIF Vs Ctrl,RBM26
2.24E-28,-0.305255295,0.259,0.371,4.01E-24,Uncilicated Epithelium RIF Vs Ctrl,PHC3
5.60E-22,-0.305636875,0.278,0.366,1.00E-17,Uncilicated Epithelium RIF Vs Ctrl,TMBIM1
2.34E-19,-0.305709406,0.412,0.476,4.18E-15,Uncilicated Epithelium RIF Vs Ctrl,HOXB4
1.78E-24,-0.305731343,0.527,0.58,3.18E-20,Uncilicated Epithelium RIF Vs Ctrl,SENP6
1.65E-19,-0.305787112,0.333,0.402,2.94E-15,Uncilicated Epithelium RIF Vs Ctrl,TTC39C
9.44E-31,-0.306069514,0.152,0.267,1.69E-26,Uncilicated Epithelium RIF Vs Ctrl,ZMAT3
7.02E-27,-0.306497008,0.25,0.357,1.25E-22,Uncilicated Epithelium RIF Vs Ctrl,SNX13
2.12E-23,-0.30673334,0.43,0.506,3.80E-19,Uncilicated Epithelium RIF Vs Ctrl,ARHGEF12
5.30E-25,-0.306781312,0.613,0.663,9.47E-21,Uncilicated Epithelium RIF Vs Ctrl,SPIN1
3.28E-21,-0.306794744,0.689,0.705,5.86E-17,Uncilicated Epithelium RIF Vs Ctrl,PLXNB2
5.91E-14,-0.306948712,0.793,0.789,1.06E-09,Uncilicated Epithelium RIF Vs Ctrl,SERINC5
8.02E-33,-0.307028628,0.223,0.349,1.43E-28,Uncilicated Epithelium RIF Vs Ctrl,EFHC1
1.45E-21,-0.307296418,0.45,0.51,2.60E-17,Uncilicated Epithelium RIF Vs Ctrl,CLASP1
5.89E-29,-0.307342905,0.544,0.622,1.05E-24,Uncilicated Epithelium RIF Vs Ctrl,KDM5B
7.11E-28,-0.307862697,0.147,0.252,1.27E-23,Uncilicated Epithelium RIF Vs Ctrl,DPP4
8.43E-27,-0.308031599,0.294,0.395,1.51E-22,Uncilicated Epithelium RIF Vs Ctrl,POLK
2.26E-25,-0.308235592,0.717,0.749,4.05E-21,Uncilicated Epithelium RIF Vs Ctrl,PKP4
7.64E-32,-0.30825285,0.215,0.331,1.37E-27,Uncilicated Epithelium RIF Vs Ctrl,CTBS
4.07E-17,-0.308849049,0.282,0.357,7.27E-13,Uncilicated Epithelium RIF Vs Ctrl,DLG5
5.49E-45,-0.309713663,0.974,0.99,9.82E-41,Uncilicated Epithelium RIF Vs Ctrl,CD63
8.48E-26,-0.310083518,0.629,0.678,1.52E-21,Uncilicated Epithelium RIF Vs Ctrl,CDC42SE2
1.81E-27,-0.310108498,0.383,0.483,3.24E-23,Uncilicated Epithelium RIF Vs Ctrl,ICA1
1.00E-18,-0.310109837,0.546,0.588,1.79E-14,Uncilicated Epithelium RIF Vs Ctrl,FLNB
7.11E-23,-0.310446456,0.414,0.494,1.27E-18,Uncilicated Epithelium RIF Vs Ctrl,ARL15
3.51E-24,-0.311640463,0.523,0.58,6.28E-20,Uncilicated Epithelium RIF Vs Ctrl,CHID1
1.67E-25,-0.311766746,0.301,0.395,2.98E-21,Uncilicated Epithelium RIF Vs Ctrl,SHTN1
4.60E-25,-0.312051536,0.386,0.474,8.23E-21,Uncilicated Epithelium RIF Vs Ctrl,TCF7L1
1.62E-37,-0.312237748,0.181,0.308,2.90E-33,Uncilicated Epithelium RIF Vs Ctrl,PLA2G12A
9.84E-31,-0.312434592,0.334,0.441,1.76E-26,Uncilicated Epithelium RIF Vs Ctrl,CLEC16A
8.72E-29,-0.313002854,0.414,0.508,1.56E-24,Uncilicated Epithelium RIF Vs Ctrl,CDK13
1.52E-28,-0.313311409,0.603,0.664,2.72E-24,Uncilicated Epithelium RIF Vs Ctrl,USP9X
1.86E-07,-0.313531596,0.734,0.736,0.003327805,Uncilicated Epithelium RIF Vs Ctrl,ERO1A
2.34E-26,-0.313613192,0.395,0.479,4.17E-22,Uncilicated Epithelium RIF Vs Ctrl,TM2D1
1.12E-31,-0.313667404,0.254,0.374,2.00E-27,Uncilicated Epithelium RIF Vs Ctrl,LNPEP
1.58E-30,-0.313748369,0.669,0.716,2.82E-26,Uncilicated Epithelium RIF Vs Ctrl,ARGLU1
3.96E-22,-0.314056035,0.38,0.451,7.08E-18,Uncilicated Epithelium RIF Vs Ctrl,FARS2
1.39E-19,-0.314169907,0.354,0.42,2.49E-15,Uncilicated Epithelium RIF Vs Ctrl,FGFR1
6.69E-22,-0.314550342,0.378,0.457,1.20E-17,Uncilicated Epithelium RIF Vs Ctrl,AHI1
1.29E-23,-0.314934907,0.422,0.493,2.31E-19,Uncilicated Epithelium RIF Vs Ctrl,ARHGAP35
2.78E-29,-0.315189111,0.304,0.411,4.96E-25,Uncilicated Epithelium RIF Vs Ctrl,OGT
1.20E-31,-0.31547309,0.317,0.428,2.14E-27,Uncilicated Epithelium RIF Vs Ctrl,SPG11
7.29E-06,-0.316046142,0.168,0.204,0.13032952,Uncilicated Epithelium RIF Vs Ctrl,DLGAP1
3.56E-31,-0.316238411,0.761,0.804,6.36E-27,Uncilicated Epithelium RIF Vs Ctrl,TMEM59
2.95E-20,-0.316318677,0.545,0.594,5.27E-16,Uncilicated Epithelium RIF Vs Ctrl,PTGR1
4.23E-22,-0.316919445,0.328,0.406,7.57E-18,Uncilicated Epithelium RIF Vs Ctrl,REPS1
1.25E-19,-0.317060462,0.644,0.667,2.24E-15,Uncilicated Epithelium RIF Vs Ctrl,NFIB
4.57E-35,-0.317132019,0.666,0.716,8.17E-31,Uncilicated Epithelium RIF Vs Ctrl,BBX
3.48E-34,-0.317454867,0.224,0.352,6.22E-30,Uncilicated Epithelium RIF Vs Ctrl,BRWD3
2.61E-27,-0.317514397,0.653,0.69,4.66E-23,Uncilicated Epithelium RIF Vs Ctrl,PCNP
4.14E-22,-0.318178025,0.434,0.497,7.41E-18,Uncilicated Epithelium RIF Vs Ctrl,TASP1
4.59E-12,-0.318300427,0.363,0.41,8.20E-08,Uncilicated Epithelium RIF Vs Ctrl,RIMBP2
1.11E-05,-0.318567566,0.268,0.292,0.198422734,Uncilicated Epithelium RIF Vs Ctrl,CD109
1.40E-25,-0.318955755,0.308,0.405,2.51E-21,Uncilicated Epithelium RIF Vs Ctrl,MRTFB
4.25E-28,-0.319694342,0.383,0.473,7.59E-24,Uncilicated Epithelium RIF Vs Ctrl,RNF213
6.58E-21,-0.31992339,0.22,0.314,1.17E-16,Uncilicated Epithelium RIF Vs Ctrl,EFNA5
3.80E-27,-0.319979281,0.481,0.55,6.79E-23,Uncilicated Epithelium RIF Vs Ctrl,ENOSF1
4.94E-30,-0.320252617,0.68,0.722,8.83E-26,Uncilicated Epithelium RIF Vs Ctrl,CMTM7
2.73E-16,-0.321032954,0.543,0.573,4.88E-12,Uncilicated Epithelium RIF Vs Ctrl,CNOT2
2.36E-25,-0.321131519,0.383,0.47,4.22E-21,Uncilicated Epithelium RIF Vs Ctrl,CBFA2T2
5.82E-22,-0.321320418,0.529,0.568,1.04E-17,Uncilicated Epithelium RIF Vs Ctrl,HIPK2
5.01E-22,-0.3220058,0.216,0.31,8.95E-18,Uncilicated Epithelium RIF Vs Ctrl,LDLRAD4
2.06E-30,-0.32226703,0.412,0.503,3.68E-26,Uncilicated Epithelium RIF Vs Ctrl,STRN3
1.80E-36,-0.322549463,0.112,0.233,3.22E-32,Uncilicated Epithelium RIF Vs Ctrl,PRICKLE2
1.89E-34,-0.322744824,0.315,0.43,3.38E-30,Uncilicated Epithelium RIF Vs Ctrl,LENG8
2.29E-30,-0.322879304,0.642,0.695,4.10E-26,Uncilicated Epithelium RIF Vs Ctrl,TBL1XR1
1.99E-27,-0.3235036,0.561,0.613,3.56E-23,Uncilicated Epithelium RIF Vs Ctrl,NBEAL1
8.89E-29,-0.323574946,0.314,0.418,1.59E-24,Uncilicated Epithelium RIF Vs Ctrl,SGMS1
6.77E-36,-0.323916906,0.708,0.757,1.21E-31,Uncilicated Epithelium RIF Vs Ctrl,POLR1D
1.24E-19,-0.324557372,0.344,0.418,2.22E-15,Uncilicated Epithelium RIF Vs Ctrl,MAP3K5
3.83E-23,-0.324717967,0.401,0.478,6.84E-19,Uncilicated Epithelium RIF Vs Ctrl,XKR6
4.24E-30,-0.324722475,0.195,0.312,7.59E-26,Uncilicated Epithelium RIF Vs Ctrl,TIAM2
3.42E-31,-0.32481735,0.433,0.522,6.11E-27,Uncilicated Epithelium RIF Vs Ctrl,POGZ
5.56E-25,-0.324963783,0.427,0.501,9.93E-21,Uncilicated Epithelium RIF Vs Ctrl,NCOA2
1.98E-22,-0.325056721,0.519,0.573,3.54E-18,Uncilicated Epithelium RIF Vs Ctrl,KCTD1
2.68E-25,-0.325815128,0.622,0.662,4.78E-21,Uncilicated Epithelium RIF Vs Ctrl,PTPN3
6.05E-29,-0.326006031,0.284,0.39,1.08E-24,Uncilicated Epithelium RIF Vs Ctrl,RAB28
3.92E-63,-0.326263454,0.951,0.985,7.01E-59,Uncilicated Epithelium RIF Vs Ctrl,RPS5
1.29E-22,-0.326385597,0.308,0.392,2.30E-18,Uncilicated Epithelium RIF Vs Ctrl,GAA
2.54E-16,-0.326458721,0.203,0.275,4.55E-12,Uncilicated Epithelium RIF Vs Ctrl,SYNJ2
5.47E-20,-0.326575341,0.446,0.506,9.77E-16,Uncilicated Epithelium RIF Vs Ctrl,FAM172A
8.96E-31,-0.326913949,0.29,0.401,1.60E-26,Uncilicated Epithelium RIF Vs Ctrl,SMARCA1
5.43E-26,-0.327293541,0.342,0.435,9.70E-22,Uncilicated Epithelium RIF Vs Ctrl,BLTP1
1.95E-36,-0.327520754,0.57,0.65,3.48E-32,Uncilicated Epithelium RIF Vs Ctrl,PUM2
1.09E-30,-0.327697414,0.399,0.491,1.94E-26,Uncilicated Epithelium RIF Vs Ctrl,CCNB1IP1
1.91E-18,-0.327798934,0.763,0.763,3.41E-14,Uncilicated Epithelium RIF Vs Ctrl,PALLD
2.19E-25,-0.328298525,0.277,0.385,3.92E-21,Uncilicated Epithelium RIF Vs Ctrl,BICC1
5.95E-41,-0.328502483,0.745,0.79,1.06E-36,Uncilicated Epithelium RIF Vs Ctrl,EIF3L
1.20E-34,-0.328667113,0.229,0.352,2.15E-30,Uncilicated Epithelium RIF Vs Ctrl,DYRK2
1.54E-35,-0.328742619,0.816,0.86,2.74E-31,Uncilicated Epithelium RIF Vs Ctrl,ERP29
4.55E-25,-0.328776819,0.34,0.432,8.12E-21,Uncilicated Epithelium RIF Vs Ctrl,RICTOR
1.04E-30,-0.328890165,0.412,0.508,1.86E-26,Uncilicated Epithelium RIF Vs Ctrl,DICER1
6.15E-28,-0.329351667,0.669,0.714,1.10E-23,Uncilicated Epithelium RIF Vs Ctrl,PLEKHA5
1.41E-35,-0.329750951,0.823,0.863,2.52E-31,Uncilicated Epithelium RIF Vs Ctrl,SRI
5.82E-72,-0.329862731,0.051,0.215,1.04E-67,Uncilicated Epithelium RIF Vs Ctrl,HEY2
5.30E-38,-0.330111078,0.456,0.571,9.48E-34,Uncilicated Epithelium RIF Vs Ctrl,SLC25A29
2.09E-23,-0.33018338,0.432,0.501,3.73E-19,Uncilicated Epithelium RIF Vs Ctrl,ZZZ3
6.32E-31,-0.330435419,0.738,0.766,1.13E-26,Uncilicated Epithelium RIF Vs Ctrl,ZMYND8
1.02E-27,-0.331196089,0.378,0.47,1.82E-23,Uncilicated Epithelium RIF Vs Ctrl,CHD7
7.95E-17,-0.331234772,0.246,0.327,1.42E-12,Uncilicated Epithelium RIF Vs Ctrl,THSD7A
1.62E-28,-0.331321992,0.69,0.737,2.90E-24,Uncilicated Epithelium RIF Vs Ctrl,PGRMC1
2.27E-46,-0.331424311,0.15,0.297,4.05E-42,Uncilicated Epithelium RIF Vs Ctrl,TRIM66
1.11E-34,-0.332276375,0.297,0.419,1.99E-30,Uncilicated Epithelium RIF Vs Ctrl,TMEM106B
1.46E-23,-0.33254766,0.388,0.458,2.62E-19,Uncilicated Epithelium RIF Vs Ctrl,VPS13A
5.75E-28,-0.332704211,0.369,0.462,1.03E-23,Uncilicated Epithelium RIF Vs Ctrl,ANKIB1
1.17E-27,-0.33272828,0.484,0.553,2.08E-23,Uncilicated Epithelium RIF Vs Ctrl,ITFG1
2.39E-36,-0.333177142,0.223,0.352,4.27E-32,Uncilicated Epithelium RIF Vs Ctrl,AKAP11
4.35E-37,-0.333506455,0.175,0.306,7.77E-33,Uncilicated Epithelium RIF Vs Ctrl,PRKCE
1.14E-15,-0.334451733,0.373,0.437,2.04E-11,Uncilicated Epithelium RIF Vs Ctrl,PIAS2
3.25E-32,-0.334499454,0.328,0.432,5.80E-28,Uncilicated Epithelium RIF Vs Ctrl,KYAT3
3.53E-85,-0.334689703,0.98,0.994,6.31E-81,Uncilicated Epithelium RIF Vs Ctrl,RPS7
3.12E-27,-0.334844059,0.583,0.644,5.57E-23,Uncilicated Epithelium RIF Vs Ctrl,TMCC1
2.06E-29,-0.3349454,0.278,0.386,3.68E-25,Uncilicated Epithelium RIF Vs Ctrl,ZNF827
3.22E-23,-0.335522652,0.532,0.582,5.75E-19,Uncilicated Epithelium RIF Vs Ctrl,ASAP1
1.93E-12,-0.336067293,0.383,0.43,3.46E-08,Uncilicated Epithelium RIF Vs Ctrl,FOLR1
5.94E-36,-0.337191182,0.735,0.774,1.06E-31,Uncilicated Epithelium RIF Vs Ctrl,MTCH1
6.64E-55,-0.337315682,0.886,0.925,1.19E-50,Uncilicated Epithelium RIF Vs Ctrl,ATP6V0E1
3.03E-28,-0.33774587,0.266,0.371,5.42E-24,Uncilicated Epithelium RIF Vs Ctrl,SUPT3H
1.35E-25,-0.337787361,0.342,0.434,2.41E-21,Uncilicated Epithelium RIF Vs Ctrl,SLC30A1
1.17E-29,-0.337990785,0.446,0.542,2.09E-25,Uncilicated Epithelium RIF Vs Ctrl,FRAS1
2.67E-34,-0.339070478,0.287,0.414,4.77E-30,Uncilicated Epithelium RIF Vs Ctrl,PHF21A
1.57E-27,-0.340518582,0.5,0.572,2.81E-23,Uncilicated Epithelium RIF Vs Ctrl,PTPRF
2.45E-31,-0.340861734,0.532,0.605,4.38E-27,Uncilicated Epithelium RIF Vs Ctrl,CHD9
7.20E-38,-0.340867647,0.202,0.333,1.29E-33,Uncilicated Epithelium RIF Vs Ctrl,KCTD3
1.03E-46,-0.340884192,0.103,0.244,1.84E-42,Uncilicated Epithelium RIF Vs Ctrl,ABCA1
3.26E-30,-0.340904727,0.258,0.371,5.82E-26,Uncilicated Epithelium RIF Vs Ctrl,ZNF462
6.07E-31,-0.341400122,0.501,0.57,1.08E-26,Uncilicated Epithelium RIF Vs Ctrl,THOC2
1.53E-31,-0.34187062,0.319,0.429,2.74E-27,Uncilicated Epithelium RIF Vs Ctrl,SEC24B
8.13E-34,-0.341908771,0.269,0.394,1.45E-29,Uncilicated Epithelium RIF Vs Ctrl,BEX4
2.85E-43,-0.342158046,0.133,0.275,5.08E-39,Uncilicated Epithelium RIF Vs Ctrl,ZNF248
