p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
5.68E-10,-0.27946364,0.223,0.308,1.01E-05,Unciliated epithelium RIF-1 Vs Ctrl,ARAP2
3.30E-11,-0.279531495,0.564,0.585,5.90E-07,Unciliated epithelium RIF-1 Vs Ctrl,TMEM134
2.27E-05,-0.27971203,0.615,0.597,0.405894188,Unciliated epithelium RIF-1 Vs Ctrl,PFKP
7.41E-09,-0.28011601,0.141,0.214,0.000132455,Unciliated epithelium RIF-1 Vs Ctrl,SESN2
5.34E-10,-0.280919465,0.338,0.403,9.55E-06,Unciliated epithelium RIF-1 Vs Ctrl,TMEM245
1.47E-14,-0.280967879,0.285,0.392,2.62E-10,Unciliated epithelium RIF-1 Vs Ctrl,SLC35E2B
0.001098152,-0.281071387,0.634,0.596,1,Unciliated epithelium RIF-1 Vs Ctrl,BACE2
1.51E-09,-0.281189513,0.429,0.486,2.70E-05,Unciliated epithelium RIF-1 Vs Ctrl,LARGE1
4.88E-10,-0.281474855,0.34,0.409,8.72E-06,Unciliated epithelium RIF-1 Vs Ctrl,SLC25A37
1.84E-10,-0.28148037,0.413,0.472,3.29E-06,Unciliated epithelium RIF-1 Vs Ctrl,ATP2C1
4.33E-07,-0.281664911,0.427,0.459,0.007740814,Unciliated epithelium RIF-1 Vs Ctrl,UBA6
8.82E-11,-0.281805481,0.205,0.295,1.58E-06,Unciliated epithelium RIF-1 Vs Ctrl,PIK3C3
1.77E-08,-0.282102372,0.537,0.559,0.000316253,Unciliated epithelium RIF-1 Vs Ctrl,FBXO11
5.83E-12,-0.282206026,0.191,0.293,1.04E-07,Unciliated epithelium RIF-1 Vs Ctrl,FAM117B
6.34E-18,-0.282495811,0.081,0.203,1.13E-13,Unciliated epithelium RIF-1 Vs Ctrl,SPATA6L
5.08E-08,-0.282521133,0.369,0.415,0.000908297,Unciliated epithelium RIF-1 Vs Ctrl,AVL9
8.36E-11,-0.283042562,0.673,0.685,1.49E-06,Unciliated epithelium RIF-1 Vs Ctrl,ANKRD17
1.54E-14,-0.283149086,0.72,0.757,2.76E-10,Unciliated epithelium RIF-1 Vs Ctrl,POLR1D
2.65E-08,-0.283692057,0.478,0.508,0.00047326,Unciliated epithelium RIF-1 Vs Ctrl,FZD6
2.47E-12,-0.283746223,0.672,0.686,4.42E-08,Unciliated epithelium RIF-1 Vs Ctrl,FAM3C
0.170244068,-0.283825446,0.261,0.256,1,Unciliated epithelium RIF-1 Vs Ctrl,EMP1
9.81E-07,-0.283928122,0.291,0.34,0.017522212,Unciliated epithelium RIF-1 Vs Ctrl,NGLY1
2.71E-16,-0.284161199,0.076,0.189,4.84E-12,Unciliated epithelium RIF-1 Vs Ctrl,DNAH5
1.87E-09,-0.284831106,0.268,0.346,3.34E-05,Unciliated epithelium RIF-1 Vs Ctrl,KIAA2026
8.20E-10,-0.284921222,0.232,0.317,1.47E-05,Unciliated epithelium RIF-1 Vs Ctrl,AUH
1.12E-17,-0.285009406,0.931,0.957,1.99E-13,Unciliated epithelium RIF-1 Vs Ctrl,CD9
1.83E-09,-0.285233108,0.477,0.511,3.27E-05,Unciliated epithelium RIF-1 Vs Ctrl,RAB6A
0.001229858,-0.285627361,0.81,0.782,1,Unciliated epithelium RIF-1 Vs Ctrl,HMGCR
0.000346653,-0.286573257,0.195,0.23,1,Unciliated epithelium RIF-1 Vs Ctrl,MMEL1
2.71E-08,-0.286656553,0.249,0.315,0.000484193,Unciliated epithelium RIF-1 Vs Ctrl,AKAP10
0.288154925,-0.286972255,0.285,0.252,1,Unciliated epithelium RIF-1 Vs Ctrl,CDKN1C
7.68E-09,-0.286999959,0.333,0.392,0.000137276,Unciliated epithelium RIF-1 Vs Ctrl,SLC35F5
1.66E-12,-0.28721429,0.585,0.626,2.96E-08,Unciliated epithelium RIF-1 Vs Ctrl,SCAF11
1.14E-18,-0.287556121,0.739,0.785,2.03E-14,Unciliated epithelium RIF-1 Vs Ctrl,GSN
1.09E-11,-0.287834753,0.615,0.644,1.95E-07,Unciliated epithelium RIF-1 Vs Ctrl,VGLL4
5.93E-06,-0.288024371,0.386,0.417,0.106044349,Unciliated epithelium RIF-1 Vs Ctrl,MON2
3.55E-10,-0.288141784,0.317,0.39,6.34E-06,Unciliated epithelium RIF-1 Vs Ctrl,DDR1
6.03E-09,-0.288319784,0.253,0.319,0.000107678,Unciliated epithelium RIF-1 Vs Ctrl,ZNF581
1.01E-09,-0.288878923,0.32,0.384,1.80E-05,Unciliated epithelium RIF-1 Vs Ctrl,XPNPEP1
1.31E-09,-0.289041086,0.428,0.483,2.35E-05,Unciliated epithelium RIF-1 Vs Ctrl,FAR1
3.50E-10,-0.289059431,0.272,0.352,6.26E-06,Unciliated epithelium RIF-1 Vs Ctrl,AKAP11
6.56E-10,-0.289588066,0.311,0.382,1.17E-05,Unciliated epithelium RIF-1 Vs Ctrl,TPBG
2.63E-09,-0.289593146,0.369,0.42,4.69E-05,Unciliated epithelium RIF-1 Vs Ctrl,ZBTB44
2.05E-08,-0.28970706,0.339,0.394,0.000366737,Unciliated epithelium RIF-1 Vs Ctrl,BEX4
5.62E-09,-0.289926468,0.535,0.549,0.000100432,Unciliated epithelium RIF-1 Vs Ctrl,MTX2
2.26E-14,-0.290113133,0.619,0.672,4.04E-10,Unciliated epithelium RIF-1 Vs Ctrl,RSRP1
5.02E-11,-0.290148594,0.278,0.36,8.97E-07,Unciliated epithelium RIF-1 Vs Ctrl,VWA1
7.38E-07,-0.290181059,0.368,0.402,0.013183775,Unciliated epithelium RIF-1 Vs Ctrl,TTC39C
1.25E-09,-0.290196808,0.708,0.705,2.24E-05,Unciliated epithelium RIF-1 Vs Ctrl,PLXNB2
2.23E-10,-0.290405841,0.249,0.337,3.98E-06,Unciliated epithelium RIF-1 Vs Ctrl,NEBL
1.15E-11,-0.290691816,0.22,0.308,2.05E-07,Unciliated epithelium RIF-1 Vs Ctrl,PLA2G12A
1.11E-08,-0.290786384,0.433,0.48,0.000198495,Unciliated epithelium RIF-1 Vs Ctrl,RYBP
1.04E-12,-0.291067005,0.314,0.411,1.86E-08,Unciliated epithelium RIF-1 Vs Ctrl,SHANK2
2.22E-09,-0.291367009,0.555,0.57,3.96E-05,Unciliated epithelium RIF-1 Vs Ctrl,GALNT7
1.36E-11,-0.292007996,0.42,0.479,2.42E-07,Unciliated epithelium RIF-1 Vs Ctrl,TM2D1
2.20E-09,-0.292115246,0.705,0.711,3.93E-05,Unciliated epithelium RIF-1 Vs Ctrl,ATP2A2
2.75E-07,-0.292147007,0.334,0.387,0.004916104,Unciliated epithelium RIF-1 Vs Ctrl,FCHO2
6.57E-14,-0.292834477,0.469,0.538,1.17E-09,Unciliated epithelium RIF-1 Vs Ctrl,SEC63
0.000219261,-0.292888644,0.386,0.406,1,Unciliated epithelium RIF-1 Vs Ctrl,SNAPC1
1.32E-15,-0.292895707,0.164,0.281,2.36E-11,Unciliated epithelium RIF-1 Vs Ctrl,MFAP3L
7.97E-08,-0.29355741,0.306,0.363,0.001424203,Unciliated epithelium RIF-1 Vs Ctrl,RNF24
2.33E-09,-0.293959803,0.346,0.418,4.17E-05,Unciliated epithelium RIF-1 Vs Ctrl,PTBP2
7.49E-09,-0.293992313,0.487,0.52,0.00013384,Unciliated epithelium RIF-1 Vs Ctrl,PARP4
2.27E-18,-0.294143682,0.899,0.921,4.06E-14,Unciliated epithelium RIF-1 Vs Ctrl,CCNI
8.54E-07,-0.294156919,0.792,0.777,0.015253073,Unciliated epithelium RIF-1 Vs Ctrl,SH3YL1
2.56E-09,-0.294272058,0.369,0.429,4.58E-05,Unciliated epithelium RIF-1 Vs Ctrl,SEC24B
2.50E-06,-0.294423926,0.421,0.446,0.044729497,Unciliated epithelium RIF-1 Vs Ctrl,MOB3B
1.03E-10,-0.294536281,0.671,0.678,1.84E-06,Unciliated epithelium RIF-1 Vs Ctrl,TNRC6B
1.84E-09,-0.294663436,0.449,0.499,3.29E-05,Unciliated epithelium RIF-1 Vs Ctrl,AFF1
1.35E-08,-0.295037625,0.515,0.535,0.000241937,Unciliated epithelium RIF-1 Vs Ctrl,MSRB2
1.09E-08,-0.295115137,0.477,0.501,0.000193955,Unciliated epithelium RIF-1 Vs Ctrl,NCOA2
4.93E-09,-0.295149534,0.484,0.505,8.82E-05,Unciliated epithelium RIF-1 Vs Ctrl,UBE3C
1.38E-10,-0.295243476,0.469,0.508,2.47E-06,Unciliated epithelium RIF-1 Vs Ctrl,DICER1
3.27E-10,-0.295505268,0.55,0.58,5.85E-06,Unciliated epithelium RIF-1 Vs Ctrl,SENP6
8.85E-12,-0.295528828,0.143,0.238,1.58E-07,Unciliated epithelium RIF-1 Vs Ctrl,ZC3H6
5.80E-07,-0.295594018,0.53,0.538,0.010359894,Unciliated epithelium RIF-1 Vs Ctrl,SIPA1L1
3.33E-11,-0.295846207,0.51,0.552,5.95E-07,Unciliated epithelium RIF-1 Vs Ctrl,KIAA0232
2.05E-10,-0.296075673,0.538,0.591,3.67E-06,Unciliated epithelium RIF-1 Vs Ctrl,UTRN
7.42E-12,-0.296525275,0.379,0.451,1.33E-07,Unciliated epithelium RIF-1 Vs Ctrl,ODF2L
3.34E-10,-0.296597425,0.308,0.378,5.97E-06,Unciliated epithelium RIF-1 Vs Ctrl,PPM1A
7.69E-13,-0.296748889,0.635,0.678,1.37E-08,Unciliated epithelium RIF-1 Vs Ctrl,CDC42SE2
5.34E-15,-0.297465513,0.762,0.807,9.55E-11,Unciliated epithelium RIF-1 Vs Ctrl,GLIS3
6.54E-14,-0.298056604,0.558,0.604,1.17E-09,Unciliated epithelium RIF-1 Vs Ctrl,SNX2
1.67E-10,-0.298122691,0.675,0.688,2.98E-06,Unciliated epithelium RIF-1 Vs Ctrl,ZFHX3
5.47E-07,-0.298154348,0.219,0.284,0.009768075,Unciliated epithelium RIF-1 Vs Ctrl,DISC1
1.37E-09,-0.298339248,0.206,0.287,2.44E-05,Unciliated epithelium RIF-1 Vs Ctrl,MED23
1.78E-08,-0.298479964,0.59,0.59,0.000318116,Unciliated epithelium RIF-1 Vs Ctrl,PKN2
1.09E-09,-0.298599715,0.358,0.418,1.94E-05,Unciliated epithelium RIF-1 Vs Ctrl,SGMS1
0.001048029,-0.298654315,0.647,0.618,1,Unciliated epithelium RIF-1 Vs Ctrl,RBPJ
1.35E-09,-0.298753497,0.666,0.662,2.42E-05,Unciliated epithelium RIF-1 Vs Ctrl,PTPN3
2.86E-13,-0.298815378,0.75,0.757,5.12E-09,Unciliated epithelium RIF-1 Vs Ctrl,DSP
1.74E-11,-0.298909411,0.328,0.417,3.11E-07,Unciliated epithelium RIF-1 Vs Ctrl,SCAPER
5.10E-11,-0.298978914,0.162,0.252,9.11E-07,Unciliated epithelium RIF-1 Vs Ctrl,DPP4
1.22E-08,-0.299114605,0.091,0.165,0.000218395,Unciliated epithelium RIF-1 Vs Ctrl,SLC3A1
2.40E-12,-0.299972485,0.742,0.754,4.28E-08,Unciliated epithelium RIF-1 Vs Ctrl,SLC38A2
5.34E-11,-0.299998816,0.389,0.456,9.54E-07,Unciliated epithelium RIF-1 Vs Ctrl,ELF2
1.36E-09,-0.301168172,0.457,0.507,2.43E-05,Unciliated epithelium RIF-1 Vs Ctrl,FBXW7
4.10E-10,-0.301250125,0.461,0.508,7.33E-06,Unciliated epithelium RIF-1 Vs Ctrl,LCOR
1.27E-10,-0.301341242,0.413,0.47,2.27E-06,Unciliated epithelium RIF-1 Vs Ctrl,CHD7
1.70E-13,-0.301450434,0.714,0.738,3.04E-09,Unciliated epithelium RIF-1 Vs Ctrl,MACF1
2.40E-08,-0.301559641,0.403,0.438,0.000429257,Unciliated epithelium RIF-1 Vs Ctrl,RAB3GAP1
5.52E-09,-0.301677191,0.45,0.488,9.86E-05,Unciliated epithelium RIF-1 Vs Ctrl,MAP7
4.22E-09,-0.30195972,0.373,0.43,7.54E-05,Unciliated epithelium RIF-1 Vs Ctrl,ARHGAP21
1.55E-13,-0.302334405,0.343,0.428,2.77E-09,Unciliated epithelium RIF-1 Vs Ctrl,SPG11
3.71E-11,-0.302376053,0.513,0.554,6.63E-07,Unciliated epithelium RIF-1 Vs Ctrl,RSF1
7.49E-11,-0.302970039,0.443,0.514,1.34E-06,Unciliated epithelium RIF-1 Vs Ctrl,PIAS1
1.67E-19,-0.302996733,0.034,0.146,2.99E-15,Unciliated epithelium RIF-1 Vs Ctrl,ST8SIA6
9.64E-13,-0.303035664,0.362,0.448,1.72E-08,Unciliated epithelium RIF-1 Vs Ctrl,JAZF1
5.70E-12,-0.303043044,0.295,0.385,1.02E-07,Unciliated epithelium RIF-1 Vs Ctrl,DCAF5
1.43E-11,-0.303051678,0.37,0.432,2.55E-07,Unciliated epithelium RIF-1 Vs Ctrl,KYAT3
9.87E-09,-0.303165681,0.43,0.47,0.000176389,Unciliated epithelium RIF-1 Vs Ctrl,CBFA2T2
1.42E-08,-0.304068687,0.403,0.457,0.000253367,Unciliated epithelium RIF-1 Vs Ctrl,FBXO34
1.20E-08,-0.304178886,0.353,0.403,0.000215237,Unciliated epithelium RIF-1 Vs Ctrl,MCPH1
1.08E-08,-0.304369514,0.413,0.458,0.000193442,Unciliated epithelium RIF-1 Vs Ctrl,RIN2
2.61E-10,-0.304426442,0.601,0.609,4.66E-06,Unciliated epithelium RIF-1 Vs Ctrl,FNBP1L
5.60E-10,-0.304531557,0.523,0.575,1.00E-05,Unciliated epithelium RIF-1 Vs Ctrl,SESTD1
1.56E-12,-0.304570645,0.333,0.419,2.78E-08,Unciliated epithelium RIF-1 Vs Ctrl,TMEM106B
6.69E-09,-0.304612683,0.353,0.419,0.000119607,Unciliated epithelium RIF-1 Vs Ctrl,MFSD4B
2.47E-06,-0.304631621,0.295,0.342,0.044078813,Unciliated epithelium RIF-1 Vs Ctrl,LNPK
4.54E-11,-0.3052618,0.179,0.273,8.12E-07,Unciliated epithelium RIF-1 Vs Ctrl,DAPK1
7.46E-12,-0.305511701,0.298,0.389,1.33E-07,Unciliated epithelium RIF-1 Vs Ctrl,UGGT2
4.46E-10,-0.30551663,0.484,0.54,7.98E-06,Unciliated epithelium RIF-1 Vs Ctrl,RAPGEF2
0.004107618,-0.305631412,0.428,0.401,1,Unciliated epithelium RIF-1 Vs Ctrl,GARS1
1.32E-16,-0.305944997,0.967,0.981,2.35E-12,Unciliated epithelium RIF-1 Vs Ctrl,TPI1
1.30E-11,-0.30657898,0.268,0.357,2.33E-07,Unciliated epithelium RIF-1 Vs Ctrl,SNX13
1.10E-14,-0.306728863,0.621,0.656,1.96E-10,Unciliated epithelium RIF-1 Vs Ctrl,CHMP5
1.01E-08,-0.306922023,0.304,0.367,0.000180313,Unciliated epithelium RIF-1 Vs Ctrl,DPH6
2.06E-09,-0.307946595,0.331,0.395,3.68E-05,Unciliated epithelium RIF-1 Vs Ctrl,PGM3
1.27E-10,-0.307946985,0.515,0.546,2.26E-06,Unciliated epithelium RIF-1 Vs Ctrl,ARMCX3
2.09E-11,-0.307984983,0.566,0.597,3.73E-07,Unciliated epithelium RIF-1 Vs Ctrl,JARID2
8.12E-10,-0.308157087,0.562,0.582,1.45E-05,Unciliated epithelium RIF-1 Vs Ctrl,ASAP1
2.18E-11,-0.308204826,0.409,0.47,3.89E-07,Unciliated epithelium RIF-1 Vs Ctrl,KIDINS220
5.19E-10,-0.308645629,0.407,0.461,9.28E-06,Unciliated epithelium RIF-1 Vs Ctrl,CDYL
1.14E-05,-0.30893936,0.951,0.965,0.204281766,Unciliated epithelium RIF-1 Vs Ctrl,PPA1
5.11E-09,-0.309325977,0.481,0.515,9.13E-05,Unciliated epithelium RIF-1 Vs Ctrl,TMEM63A
1.13E-13,-0.309543379,0.197,0.306,2.02E-09,Unciliated epithelium RIF-1 Vs Ctrl,PRKCE
2.78E-13,-0.309584751,0.428,0.491,4.96E-09,Unciliated epithelium RIF-1 Vs Ctrl,CCNB1IP1
8.38E-11,-0.309627626,0.403,0.462,1.50E-06,Unciliated epithelium RIF-1 Vs Ctrl,ANKIB1
2.26E-25,-0.310097963,0.035,0.175,4.05E-21,Unciliated epithelium RIF-1 Vs Ctrl,SEMA6A
1.87E-09,-0.310139948,0.366,0.42,3.35E-05,Unciliated epithelium RIF-1 Vs Ctrl,CDCP1
3.57E-21,-0.31080486,0.943,0.971,6.38E-17,Unciliated epithelium RIF-1 Vs Ctrl,CYBA
1.07E-08,-0.311360368,0.475,0.501,0.000191157,Unciliated epithelium RIF-1 Vs Ctrl,ZZZ3
5.81E-08,-0.311548129,0.353,0.404,0.001037714,Unciliated epithelium RIF-1 Vs Ctrl,TFCP2
3.35E-15,-0.311950892,0.271,0.381,5.98E-11,Unciliated epithelium RIF-1 Vs Ctrl,RUFY3
9.17E-12,-0.313841118,0.691,0.699,1.64E-07,Unciliated epithelium RIF-1 Vs Ctrl,VMP1
8.73E-23,-0.313967326,0.028,0.152,1.56E-18,Unciliated epithelium RIF-1 Vs Ctrl,TOX
6.45E-10,-0.314721713,0.649,0.687,1.15E-05,Unciliated epithelium RIF-1 Vs Ctrl,MANF
1.55E-11,-0.314915678,0.26,0.347,2.77E-07,Unciliated epithelium RIF-1 Vs Ctrl,FAM135A
1.23E-17,-0.31590321,0.747,0.775,2.20E-13,Unciliated epithelium RIF-1 Vs Ctrl,ZFAND3
1.98E-13,-0.316880829,0.627,0.653,3.54E-09,Unciliated epithelium RIF-1 Vs Ctrl,WAC
1.03E-13,-0.317990252,0.679,0.693,1.84E-09,Unciliated epithelium RIF-1 Vs Ctrl,YAP1
6.34E-18,-0.319064245,0.855,0.873,1.13E-13,Unciliated epithelium RIF-1 Vs Ctrl,ATP6V1G1
3.16E-07,-0.319112971,0.351,0.395,0.005654652,Unciliated epithelium RIF-1 Vs Ctrl,LRRC1
2.73E-11,-0.319463229,0.284,0.371,4.88E-07,Unciliated epithelium RIF-1 Vs Ctrl,ZNF462
1.92E-10,-0.319479585,0.358,0.429,3.43E-06,Unciliated epithelium RIF-1 Vs Ctrl,TMEM263
1.11E-08,-0.319640731,0.385,0.438,0.000197956,Unciliated epithelium RIF-1 Vs Ctrl,CITED2
5.02E-11,-0.319706383,0.419,0.481,8.97E-07,Unciliated epithelium RIF-1 Vs Ctrl,ATG7
8.04E-11,-0.319724477,0.294,0.378,1.44E-06,Unciliated epithelium RIF-1 Vs Ctrl,AGTPBP1
7.04E-08,-0.319738529,0.563,0.574,0.001257318,Unciliated epithelium RIF-1 Vs Ctrl,KCMF1
3.66E-13,-0.320191457,0.776,0.781,6.54E-09,Unciliated epithelium RIF-1 Vs Ctrl,PERP
2.56E-12,-0.320541042,0.449,0.503,4.58E-08,Unciliated epithelium RIF-1 Vs Ctrl,STRN3
1.39E-08,-0.320553119,0.354,0.417,0.00024892,Unciliated epithelium RIF-1 Vs Ctrl,BTBD9
3.62E-10,-0.321348629,0.444,0.504,6.47E-06,Unciliated epithelium RIF-1 Vs Ctrl,RFX3
3.96E-11,-0.321630855,0.355,0.429,7.08E-07,Unciliated epithelium RIF-1 Vs Ctrl,ARHGEF7
1.33E-13,-0.321814587,0.53,0.583,2.38E-09,Unciliated epithelium RIF-1 Vs Ctrl,TAOK1
7.03E-12,-0.321815328,0.414,0.478,1.26E-07,Unciliated epithelium RIF-1 Vs Ctrl,TMEM181
5.92E-09,-0.32220429,0.388,0.437,0.000105829,Unciliated epithelium RIF-1 Vs Ctrl,DENND1A
5.25E-10,-0.322998903,0.373,0.434,9.38E-06,Unciliated epithelium RIF-1 Vs Ctrl,SLC30A1
2.82E-06,-0.323062216,0.399,0.441,0.050316891,Unciliated epithelium RIF-1 Vs Ctrl,CD55
1.46E-11,-0.323208275,0.38,0.451,2.61E-07,Unciliated epithelium RIF-1 Vs Ctrl,FARS2
5.35E-13,-0.32360888,0.502,0.556,9.57E-09,Unciliated epithelium RIF-1 Vs Ctrl,GSK3B
2.20E-08,-0.323953757,0.492,0.529,0.000392258,Unciliated epithelium RIF-1 Vs Ctrl,CDKAL1
2.45E-09,-0.324108645,0.086,0.163,4.37E-05,Unciliated epithelium RIF-1 Vs Ctrl,DEPP1
9.27E-14,-0.32413469,0.15,0.256,1.66E-09,Unciliated epithelium RIF-1 Vs Ctrl,BCL11A
1.88E-11,-0.324197994,0.515,0.547,3.36E-07,Unciliated epithelium RIF-1 Vs Ctrl,ADAM10
2.29E-13,-0.324499378,0.267,0.367,4.09E-09,Unciliated epithelium RIF-1 Vs Ctrl,HMBOX1
1.78E-11,-0.324536275,0.639,0.656,3.18E-07,Unciliated epithelium RIF-1 Vs Ctrl,AP1S2
1.85E-10,-0.324595801,0.467,0.51,3.30E-06,Unciliated epithelium RIF-1 Vs Ctrl,CLASP1
4.78E-10,-0.324921702,0.339,0.405,8.55E-06,Unciliated epithelium RIF-1 Vs Ctrl,MRTFB
6.08E-13,-0.325192137,0.521,0.578,1.09E-08,Unciliated epithelium RIF-1 Vs Ctrl,FOXO3
1.31E-12,-0.325389723,0.159,0.259,2.35E-08,Unciliated epithelium RIF-1 Vs Ctrl,FOXN3
2.53E-18,-0.325616778,0.142,0.271,4.53E-14,Unciliated epithelium RIF-1 Vs Ctrl,MPDZ
9.33E-13,-0.326351235,0.503,0.553,1.67E-08,Unciliated epithelium RIF-1 Vs Ctrl,ITFG1
4.05E-10,-0.326697418,0.403,0.454,7.23E-06,Unciliated epithelium RIF-1 Vs Ctrl,UBR3
3.33E-15,-0.326820475,0.283,0.386,5.95E-11,Unciliated epithelium RIF-1 Vs Ctrl,RCOR3
4.41E-11,-0.32709722,0.358,0.427,7.88E-07,Unciliated epithelium RIF-1 Vs Ctrl,FOCAD
1.99E-15,-0.327209108,0.243,0.352,3.56E-11,Unciliated epithelium RIF-1 Vs Ctrl,DYRK2
1.62E-11,-0.327269052,0.494,0.541,2.90E-07,Unciliated epithelium RIF-1 Vs Ctrl,CPD
1.19E-11,-0.327537852,0.536,0.568,2.13E-07,Unciliated epithelium RIF-1 Vs Ctrl,HIPK2
1.50E-10,-0.327700472,0.655,0.666,2.68E-06,Unciliated epithelium RIF-1 Vs Ctrl,PIK3R1
5.33E-13,-0.328214911,0.635,0.67,9.53E-09,Unciliated epithelium RIF-1 Vs Ctrl,MUC16
2.62E-13,-0.329145317,0.149,0.255,4.68E-09,Unciliated epithelium RIF-1 Vs Ctrl,CEP85L
1.29E-08,-0.329279147,0.128,0.206,0.000231129,Unciliated epithelium RIF-1 Vs Ctrl,SLIT2
1.28E-11,-0.329303347,0.431,0.484,2.29E-07,Unciliated epithelium RIF-1 Vs Ctrl,GPRC5C
1.96E-23,-0.329398588,0.115,0.267,3.50E-19,Unciliated epithelium RIF-1 Vs Ctrl,GSTA4
1.50E-09,-0.329412212,0.164,0.245,2.69E-05,Unciliated epithelium RIF-1 Vs Ctrl,PFKFB4
1.86E-12,-0.329546088,0.408,0.475,3.33E-08,Unciliated epithelium RIF-1 Vs Ctrl,ZNF609
1.05E-10,-0.329618376,0.416,0.464,1.87E-06,Unciliated epithelium RIF-1 Vs Ctrl,DYM
2.50E-15,-0.329750726,0.178,0.293,4.47E-11,Unciliated epithelium RIF-1 Vs Ctrl,JMY
2.22E-12,-0.329839161,0.627,0.66,3.96E-08,Unciliated epithelium RIF-1 Vs Ctrl,ATXN1
1.31E-13,-0.330118288,0.46,0.53,2.34E-09,Unciliated epithelium RIF-1 Vs Ctrl,COP1
2.47E-09,-0.330124941,0.596,0.612,4.41E-05,Unciliated epithelium RIF-1 Vs Ctrl,IVNS1ABP
1.35E-13,-0.330330347,0.756,0.757,2.42E-09,Unciliated epithelium RIF-1 Vs Ctrl,MGST2
2.20E-14,-0.331002253,0.689,0.711,3.92E-10,Unciliated epithelium RIF-1 Vs Ctrl,GOLGA4
1.06E-10,-0.331080241,0.597,0.632,1.89E-06,Unciliated epithelium RIF-1 Vs Ctrl,DGKH
8.08E-16,-0.331258751,0.637,0.687,1.44E-11,Unciliated epithelium RIF-1 Vs Ctrl,GRN
4.55E-13,-0.331733363,0.569,0.605,8.13E-09,Unciliated epithelium RIF-1 Vs Ctrl,CHD9
1.13E-12,-0.332086683,0.428,0.495,2.03E-08,Unciliated epithelium RIF-1 Vs Ctrl,DOCK1
9.36E-10,-0.332219972,0.504,0.535,1.67E-05,Unciliated epithelium RIF-1 Vs Ctrl,PHIP
6.88E-14,-0.332581973,0.2,0.312,1.23E-09,Unciliated epithelium RIF-1 Vs Ctrl,TIAM2
5.35E-10,-0.33261286,0.244,0.324,9.57E-06,Unciliated epithelium RIF-1 Vs Ctrl,ANKZF1
4.79E-16,-0.332646387,0.726,0.744,8.57E-12,Unciliated epithelium RIF-1 Vs Ctrl,RTN4
1.58E-12,-0.333226221,0.423,0.499,2.82E-08,Unciliated epithelium RIF-1 Vs Ctrl,DENND4C
4.61E-19,-0.333534815,0.023,0.129,8.24E-15,Unciliated epithelium RIF-1 Vs Ctrl,PDE3A
2.55E-15,-0.333752731,0.682,0.691,4.56E-11,Unciliated epithelium RIF-1 Vs Ctrl,SRPK2
4.06E-14,-0.33376204,0.46,0.53,7.25E-10,Unciliated epithelium RIF-1 Vs Ctrl,TENT2
1.08E-10,-0.333799649,0.308,0.383,1.93E-06,Unciliated epithelium RIF-1 Vs Ctrl,FER
2.14E-12,-0.33403105,0.341,0.425,3.83E-08,Unciliated epithelium RIF-1 Vs Ctrl,PIBF1
5.18E-13,-0.334177604,0.811,0.834,9.26E-09,Unciliated epithelium RIF-1 Vs Ctrl,HLA-C
6.29E-13,-0.334239767,0.314,0.402,1.12E-08,Unciliated epithelium RIF-1 Vs Ctrl,DIP2C
7.81E-12,-0.334502809,0.618,0.658,1.40E-07,Unciliated epithelium RIF-1 Vs Ctrl,SGPP2
0.003290679,-0.335478905,0.247,0.268,1,Unciliated epithelium RIF-1 Vs Ctrl,TPK1
4.65E-12,-0.33577262,0.475,0.537,8.31E-08,Unciliated epithelium RIF-1 Vs Ctrl,TRAK1
1.04E-12,-0.336144936,0.654,0.685,1.86E-08,Unciliated epithelium RIF-1 Vs Ctrl,EPB41L2
1.08E-21,-0.336313073,0.087,0.226,1.94E-17,Unciliated epithelium RIF-1 Vs Ctrl,PLAG1
8.16E-19,-0.336349393,0.66,0.702,1.46E-14,Unciliated epithelium RIF-1 Vs Ctrl,RAP1B
2.68E-22,-0.336421538,0.864,0.895,4.80E-18,Unciliated epithelium RIF-1 Vs Ctrl,CST3
1.44E-11,-0.336502392,0.218,0.315,2.57E-07,Unciliated epithelium RIF-1 Vs Ctrl,CA8
6.83E-13,-0.33656316,0.317,0.405,1.22E-08,Unciliated epithelium RIF-1 Vs Ctrl,RIC1
2.97E-14,-0.336896462,0.358,0.447,5.32E-10,Unciliated epithelium RIF-1 Vs Ctrl,PLD3
1.52E-15,-0.337010097,0.177,0.294,2.71E-11,Unciliated epithelium RIF-1 Vs Ctrl,CD200
1.24E-09,-0.337391272,0.385,0.441,2.22E-05,Unciliated epithelium RIF-1 Vs Ctrl,FBXL17
5.14E-10,-0.338404435,0.254,0.336,9.18E-06,Unciliated epithelium RIF-1 Vs Ctrl,ITIH5
5.38E-11,-0.338529467,0.438,0.493,9.62E-07,Unciliated epithelium RIF-1 Vs Ctrl,LPGAT1
6.66E-15,-0.338704991,0.536,0.586,1.19E-10,Unciliated epithelium RIF-1 Vs Ctrl,ASAH1
5.27E-16,-0.339424937,0.593,0.633,9.41E-12,Unciliated epithelium RIF-1 Vs Ctrl,TRAM1
0.043880646,-0.339475843,0.379,0.361,1,Unciliated epithelium RIF-1 Vs Ctrl,FGL1
0.000108501,-0.339829193,0.285,0.326,1,Unciliated epithelium RIF-1 Vs Ctrl,CCN2
3.24E-09,-0.340002023,0.227,0.306,5.79E-05,Unciliated epithelium RIF-1 Vs Ctrl,PRELID2
